trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
Intersection_1_001.trj,521.00,126.15,-27.23,0.00,0.00,0.00,5.97,0.69,0.69,0.69,0.38,1.96,5:56,rear end,0.38,168.03,393,3,1,3.75,1.99,166.08,0.00,0.38,126.15,-27.23,126.15,-27.23,404,10003,1,4.61,1.95,168.03,0.69,0.31,132.51,-27.49,130.46,-27.06,1.00,99.00,99.00,
Intersection_1_001.trj,517.00,143.80,-30.48,0.00,0.00,0.00,4.39,0.79,1.29,1.29,0.47,10.61,5:39,rear end,2.73,166.84,402,3,1,10.22,2.50,161.99,2.50,0.32,145.51,-31.04,143.80,-30.48,405,3,2,6.67,2.60,172.60,3.10,0.47,155.29,-33.91,151.57,-33.43,1.00,99.00,99.00,
Intersection_1_001.trj,517.00,200.43,-36.75,0.00,3.90,2.00,9.44,2.63,-0.30,-5.24,1.82,-7.09,6:14,lane change,7.74,169.95,411,3,1,7.93,2.55,172.60,7.01,0.81,200.43,-36.75,178.17,-33.86,414,3,2,4.61,1.95,165.51,9.44,1.82,220.78,-43.56,189.21,-35.40,1.00,99.00,99.00,
Intersection_1_001.trj,516.00,136.23,-31.44,0.00,0.00,0.00,4.97,2.50,-1.20,-1.20,1.25,-10.20,6:20,rear end,1.25,162.40,399,3,2,10.22,2.50,172.60,0.00,1.25,136.23,-31.44,136.23,-31.44,402,3,1,10.22,2.50,162.40,2.50,1.25,145.51,-31.04,142.99,-30.24,1.00,99.00,99.00,
Intersection_1_001.trj,523.00,132.69,-27.95,0.00,0.00,0.00,7.11,2.50,2.47,2.47,1.83,-6.74,6:13,rear end,1.83,165.86,401,3,1,4.64,2.00,172.60,0.00,1.83,132.69,-27.95,132.69,-27.95,402,10003,1,10.22,2.50,165.86,2.50,0.67,141.43,-29.82,137.83,-28.91,1.00,99.00,99.00,
Intersection_1_001.trj,524.00,126.15,-27.23,0.00,0.00,0.00,8.90,2.50,2.14,2.14,1.93,0.24,5:59,rear end,1.93,166.32,393,3,1,3.75,1.99,166.08,0.00,1.93,126.15,-27.23,126.15,-27.23,402,10003,1,10.22,2.50,166.32,2.50,0.57,141.43,-29.82,131.96,-27.51,1.00,99.00,99.00,
Intersection_1_001.trj,520.00,179.82,-34.07,0.00,1.00,3.00,7.01,2.87,-0.24,-1.58,2.09,0.00,5:59,rear end,6.24,172.60,407,3,1,3.75,1.99,172.60,4.14,2.09,179.82,-34.07,170.78,-32.90,411,3,1,7.93,2.55,172.60,7.01,0.77,200.43,-36.75,177.97,-33.83,1.00,99.00,99.00,
Intersection_1_001.trj,526.00,111.12,-25.24,0.00,0.00,0.00,10.40,4.97,1.51,1.51,2.49,-3.94,6:08,rear end,2.49,167.21,375,3,1,10.22,2.50,171.15,0.00,2.49,111.12,-25.24,111.12,-25.24,402,10003,1,10.22,2.50,167.21,4.97,2.49,137.83,-28.91,114.73,-23.67,1.00,99.00,99.00,
Intersection_1_001.trj,522.00,175.90,-36.59,0.00,0.20,1.00,2.86,1.19,-7.64,-7.64,0.60,-16.83,6:34,rear end,0.60,155.77,412,3,2,4.21,2.00,172.60,0.00,0.60,175.90,-36.59,171.52,-36.02,413,3,2,4.21,2.00,155.77,1.19,0.60,182.51,-39.11,178.09,-37.12,1.00,99.00,99.00,
Intersection_1_001.trj,527.00,132.69,-27.95,0.00,0.00,0.00,8.46,3.47,0.96,0.96,2.55,-1.18,6:02,rear end,2.55,171.42,401,3,1,4.64,2.00,172.60,0.00,2.55,132.69,-27.95,132.69,-27.95,406,3,1,10.22,2.50,171.42,3.47,0.93,152.45,-30.52,134.88,-27.86,1.00,99.00,99.00,
Intersection_1_001.trj,528.00,120.31,-26.40,0.00,0.00,0.00,8.46,5.55,0.83,0.83,4.17,0.00,5:59,rear end,4.17,170.03,378,3,1,4.21,2.00,170.03,0.00,4.17,120.31,-26.40,120.31,-26.40,406,3,1,10.22,2.50,170.03,5.55,1.38,147.97,-29.93,126.99,-26.25,1.00,99.00,99.00,
Intersection_1_001.trj,529.00,111.12,-25.24,0.00,0.00,0.00,8.46,5.55,0.00,0.00,2.78,-1.70,6:03,rear end,2.78,169.46,375,3,1,10.22,2.50,171.15,0.00,2.78,111.12,-25.24,111.12,-25.24,406,3,1,10.22,2.50,169.46,5.55,2.78,147.97,-29.93,118.71,-24.49,1.00,99.00,99.00,
Intersection_1_001.trj,525.00,203.61,-40.19,0.00,4.60,3.00,7.56,3.24,-1.53,-1.53,2.25,-3.25,6:06,rear end,5.32,171.19,415,3,2,18.12,2.55,172.60,4.35,0.99,203.61,-40.19,190.98,-38.55,417,3,2,7.93,2.55,169.35,7.56,2.25,228.74,-44.78,206.41,-40.58,1.00,99.00,99.00,
Intersection_1_001.trj,528.00,212.94,-41.49,0.00,3.60,2.00,7.09,3.62,-4.04,-4.04,2.34,-4.04,6:08,rear end,4.75,169.93,417,3,2,7.93,2.55,172.06,3.48,1.28,212.94,-41.49,206.31,-40.57,419,3,2,4.84,2.29,168.01,7.09,2.34,229.55,-44.80,214.86,-41.68,1.00,99.00,99.00,
Intersection_1_001.trj,530.00,217.66,-42.09,0.00,3.40,3.00,6.59,3.60,-3.90,-3.90,2.04,-7.91,6:16,lane change,4.57,166.76,419,3,2,4.84,2.29,171.69,3.04,1.56,217.66,-42.09,215.02,-41.71,420,3,3,4.21,2.00,163.77,6.59,2.04,234.38,-46.35,221.79,-42.68,1.00,99.00,99.00,
Intersection_1_001.trj,532.00,223.49,-42.99,0.00,3.70,3.00,4.77,2.16,-1.50,-1.50,1.63,-9.07,6:18,lane change,4.24,162.05,420,3,2,4.21,2.00,169.70,2.68,1.63,223.49,-42.99,221.33,-42.60,421,3,3,10.22,2.50,160.63,4.77,0.54,238.10,-47.02,230.44,-44.33,1.00,99.00,99.00,
Intersection_1_001.trj,533.00,85.02,-18.62,0.00,4.20,3.00,8.46,3.49,-1.52,-1.52,1.75,-2.00,6:04,rear end,6.72,171.57,402,9,1,10.22,2.50,172.83,4.98,1.75,85.02,-18.62,72.89,-17.10,406,10003,1,10.22,2.50,170.83,8.46,1.75,110.44,-22.71,85.22,-18.64,1.00,99.00,99.00,
Intersection_1_001.trj,538.00,200.80,-39.83,0.00,4.70,3.00,3.41,2.38,-1.90,-1.90,1.54,-0.07,6:00,rear end,1.87,172.48,417,3,2,7.93,2.55,172.52,1.03,0.84,200.80,-39.83,196.64,-39.29,419,3,2,4.84,2.29,172.46,3.41,1.54,211.98,-41.29,206.87,-40.61,1.00,99.00,99.00,
Intersection_1_001.trj,538.00,204.45,-37.27,0.00,2.90,2.00,8.94,5.15,-4.60,-4.60,2.58,0.00,6:00,rear end,2.58,172.60,418,3,1,4.76,2.07,172.60,0.00,2.58,207.22,-37.63,198.57,-36.51,423,3,1,4.76,2.07,172.60,5.15,2.58,237.03,-41.50,206.71,-37.56,1.00,99.00,99.00,
Intersection_1_001.trj,540.00,204.61,-43.34,0.00,5.00,1.00,8.69,2.33,-4.30,-4.67,1.80,0.00,5:59,rear end,6.89,172.60,422,3,3,10.22,2.50,172.60,6.36,0.53,204.61,-43.34,198.88,-42.60,424,3,3,4.01,1.85,172.60,8.69,1.80,214.47,-44.62,208.17,-43.80,1.00,99.00,99.00,
Intersection_1_001.trj,539.00,178.66,-33.93,0.00,3.00,3.00,2.45,2.06,-0.58,-0.58,1.60,0.05,5:59,rear end,1.98,172.60,414,3,1,4.61,1.95,172.55,0.39,1.60,178.93,-33.96,174.06,-33.32,416,3,1,12.14,2.55,172.60,2.45,0.46,194.88,-36.03,186.84,-34.98,1.00,99.00,99.00,
Intersection_1_001.trj,540.00,208.13,-40.78,0.00,3.90,2.00,3.39,2.04,0.00,0.00,1.16,-0.23,6:00,rear end,2.23,172.38,419,3,2,4.84,2.29,172.53,1.35,0.88,208.13,-40.78,205.69,-40.46,420,3,2,4.21,2.00,172.30,3.39,1.16,218.19,-42.12,211.47,-41.21,1.00,99.00,99.00,
Intersection_1_001.trj,539.00,170.01,-33.55,0.00,3.70,2.00,2.75,0.89,-0.62,-0.62,0.75,7.89,5:44,rear end,2.04,170.97,413,3,1,4.21,2.00,164.71,2.75,0.75,170.01,-33.55,166.98,-32.72,415,3,2,18.12,2.55,172.60,1.92,0.14,183.63,-37.59,180.13,-37.14,1.00,99.00,99.00,
Intersection_1_001.trj,544.00,221.28,-42.65,0.00,4.20,3.00,3.80,2.14,-0.55,-2.92,1.61,-15.38,6:31,rear end,2.26,164.95,421,3,2,10.22,2.50,171.31,1.78,0.53,221.28,-42.65,218.92,-42.29,426,3,2,4.21,2.00,155.94,3.80,1.61,231.54,-45.07,228.41,-43.67,1.00,99.00,99.00,
Intersection_1_001.trj,545.00,205.03,-37.35,0.00,2.90,3.00,7.90,7.90,-1.53,-1.53,5.31,0.00,6:00,rear end,5.31,172.60,423,3,1,4.76,2.07,172.60,0.00,5.31,205.03,-37.35,201.28,-36.86,425,3,1,7.93,2.55,172.60,7.90,2.59,235.29,-41.28,210.87,-38.10,1.00,99.00,99.00,
Intersection_1_001.trj,556.00,77.84,-23.85,0.00,4.60,2.00,5.56,1.48,-1.53,-1.53,0.83,-0.02,6:00,rear end,4.91,172.58,363,3,2,7.93,2.55,172.60,4.08,0.83,77.84,-23.85,70.66,-22.92,367,3,2,10.22,2.50,172.58,5.56,0.65,93.02,-25.83,81.35,-24.31,1.00,99.00,99.00,
Intersection_1_001.trj,557.00,74.26,-20.36,0.00,4.70,3.00,3.83,1.42,-1.32,-1.32,0.79,-0.02,6:00,rear end,3.20,172.58,368,3,1,7.93,2.55,172.59,2.41,0.79,74.26,-20.36,71.19,-19.96,375,3,1,10.22,2.50,172.57,3.83,0.63,88.82,-22.26,82.60,-21.45,1.00,99.00,99.00,
Intersection_1_001.trj,555.00,218.73,-45.18,0.00,4.70,2.00,7.13,2.55,-1.32,-1.32,1.40,0.00,6:00,rear end,5.73,172.60,427,3,3,12.14,2.55,172.60,4.58,1.15,218.73,-45.18,205.87,-43.51,430,3,3,10.22,2.50,172.60,7.13,1.40,239.97,-47.93,219.22,-45.24,1.00,99.00,99.00,
Intersection_1_001.trj,558.00,93.02,-25.83,0.00,1.00,2.00,7.64,2.08,-5.79,-5.79,1.53,0.02,5:59,rear end,6.12,172.58,367,3,2,10.22,2.50,172.58,5.56,0.56,93.02,-25.83,81.35,-24.31,379,3,2,4.64,2.00,172.60,7.64,1.53,112.16,-28.31,90.68,-25.52,1.00,99.00,99.00,
Intersection_1_001.trj,558.00,88.82,-22.26,0.00,1.10,1.00,7.59,2.02,-3.30,-3.30,1.52,0.02,5:59,rear end,5.65,172.57,375,3,1,10.22,2.50,172.56,5.15,0.50,93.28,-22.84,82.13,-21.39,378,3,1,4.21,2.00,172.59,7.17,1.52,109.00,-24.88,91.38,-22.59,1.00,99.00,99.00,
Intersection_1_001.trj,558.00,86.83,-28.04,0.00,4.40,2.00,7.37,2.45,-1.57,-1.57,1.36,0.00,5:59,rear end,6.29,172.60,349,3,3,7.93,2.55,172.60,4.93,1.36,86.83,-28.04,76.64,-26.72,366,3,3,10.22,2.50,172.60,7.37,1.08,106.68,-30.62,87.76,-28.16,1.00,99.00,99.00,
Intersection_1_001.trj,563.00,166.98,-32.72,0.00,0.00,0.00,3.60,1.20,1.20,1.20,1.02,15.12,5:30,rear end,1.02,172.60,413,3,1,4.21,2.00,157.48,0.00,1.02,166.98,-32.72,166.98,-32.72,415,3,2,18.12,2.55,172.60,1.20,0.19,177.77,-36.83,175.99,-36.60,1.00,99.00,99.00,
Intersection_1_001.trj,561.00,105.60,-27.46,0.00,3.50,3.00,7.35,2.14,-0.01,-3.33,1.28,0.00,5:59,rear end,4.29,172.60,399,3,2,10.22,2.50,172.60,3.42,0.87,105.60,-27.46,100.34,-26.77,405,3,2,6.67,2.60,172.60,5.56,1.28,127.38,-30.29,110.39,-28.08,1.00,99.00,99.00,
Intersection_1_001.trj,564.00,115.35,-28.72,0.00,3.70,3.00,6.59,2.20,-2.78,-2.78,1.54,0.00,5:59,rear end,4.68,172.60,405,3,2,6.67,2.60,172.60,4.02,0.66,115.35,-28.72,110.57,-28.10,408,3,2,3.75,1.99,172.60,6.21,1.54,133.14,-31.03,118.97,-29.19,1.00,99.00,99.00,
Intersection_1_001.trj,564.00,121.66,-32.57,0.00,3.90,2.00,6.87,2.62,-1.84,-1.84,1.44,0.00,5:59,rear end,5.43,172.60,383,3,3,12.14,2.55,172.60,4.25,1.19,121.66,-32.57,110.40,-31.10,388,3,3,10.22,2.50,172.60,6.87,1.44,144.78,-35.57,123.77,-32.84,1.00,99.00,99.00,
Intersection_1_001.trj,566.00,132.06,-33.92,0.00,3.40,2.00,8.62,1.84,-3.25,-3.25,1.39,0.00,6:00,rear end,5.49,172.60,388,3,3,10.22,2.50,172.60,5.03,0.46,132.06,-33.92,123.77,-32.84,400,3,3,4.21,2.00,172.60,6.87,1.39,153.39,-36.69,132.40,-33.96,1.00,99.00,99.00,
Intersection_1_001.trj,570.00,120.68,-26.39,0.00,0.00,0.00,14.29,0.93,1.76,1.76,0.66,-1.82,6:04,rear end,6.43,172.01,411,3,1,7.93,2.55,172.60,6.17,0.27,133.27,-28.03,120.68,-26.39,413,3,1,4.21,2.00,170.78,7.07,0.66,156.17,-31.03,126.82,-26.26,1.00,99.00,99.00,
Intersection_1_001.trj,573.00,117.62,-25.99,0.00,0.00,0.00,16.45,3.50,2.07,2.07,2.42,-2.24,6:04,rear end,4.65,171.55,411,3,1,7.93,2.55,172.60,3.58,1.08,123.63,-26.77,117.62,-25.99,414,3,1,4.61,1.95,170.36,7.07,2.42,162.93,-31.88,115.72,-23.86,1.00,99.00,99.00,
Intersection_1_001.trj,576.00,110.14,-25.02,0.00,0.00,0.00,12.19,7.26,-1.54,-1.54,5.43,-4.34,6:09,rear end,5.43,168.26,409,3,1,4.33,1.99,172.60,0.00,5.43,110.14,-25.02,110.14,-25.02,422,3,1,10.22,2.50,168.26,7.26,1.84,160.99,-33.21,109.12,-22.42,1.00,99.00,99.00,
Intersection_1_001.trj,575.00,117.53,-25.98,0.00,0.00,0.00,12.19,5.95,-1.54,-1.54,3.32,-4.24,6:08,rear end,4.63,168.89,411,3,1,7.93,2.55,172.60,1.31,3.32,118.85,-26.15,117.53,-25.98,422,3,1,10.22,2.50,168.36,7.26,2.63,160.99,-33.21,118.78,-24.51,1.00,99.00,99.00,
Intersection_1_001.trj,575.00,155.85,-33.50,0.00,3.10,3.00,2.24,1.73,-1.39,-1.39,1.27,10.36,5:39,lane change,1.78,171.79,424,3,2,4.01,1.85,162.24,0.52,1.27,155.85,-33.50,143.04,-29.39,417,3,2,7.93,2.55,172.60,2.24,0.47,166.37,-35.35,160.54,-34.59,1.00,99.00,99.00,
Intersection_1_001.trj,581.00,117.53,-25.98,0.00,0.00,0.00,11.60,5.79,0.04,0.04,4.24,-3.78,6:08,rear end,1.56,168.82,411,3,1,7.93,2.55,172.60,0.00,1.56,117.53,-25.98,117.53,-25.98,424,3,1,4.01,1.85,168.82,5.79,4.24,149.76,-30.53,112.53,-23.17,1.00,99.00,99.00,
Intersection_1_001.trj,583.00,180.74,-34.19,0.00,3.60,1.00,9.85,1.24,-7.22,-7.22,0.86,0.00,6:00,rear end,4.84,172.60,425,3,1,7.93,2.55,172.60,4.45,0.38,188.79,-35.24,177.96,-33.83,428,3,1,4.61,1.95,172.60,5.70,0.86,207.73,-37.70,186.00,-34.87,1.00,99.00,99.00,
Intersection_1_001.trj,579.00,159.80,-37.52,0.00,4.10,2.00,7.91,3.71,-1.73,-1.73,2.03,0.00,6:00,rear end,5.87,172.60,427,3,3,12.14,2.55,172.60,4.20,1.68,159.80,-37.52,149.77,-36.22,430,3,3,10.22,2.50,172.60,7.91,2.03,182.86,-40.52,163.09,-37.95,1.00,99.00,99.00,
Intersection_1_001.trj,584.00,157.87,-33.79,0.00,0.60,2.00,0.58,0.58,-1.00,-1.00,0.33,4.84,5:50,rear end,0.33,136.45,417,3,2,7.93,2.55,131.61,0.00,0.33,157.87,-34.25,155.95,-32.08,430,3,3,10.22,2.50,136.45,0.58,0.26,163.57,-38.01,163.08,-37.55,1.00,99.00,99.00,
Intersection_1_001.trj,583.00,204.74,-42.20,0.00,0.00,0.00,6.90,2.63,-7.51,-7.51,2.04,13.95,5:32,rear end,0.59,172.60,434,3,2,10.22,2.50,158.65,0.00,0.59,204.74,-42.20,204.74,-42.20,435,3,3,3.75,1.99,172.60,2.63,2.04,211.36,-44.22,211.36,-44.22,1.00,99.00,99.00,
Intersection_1_001.trj,583.00,117.53,-25.98,0.00,0.00,0.00,8.52,6.83,-0.91,-0.91,4.13,-2.01,6:04,rear end,4.13,170.59,411,3,1,7.93,2.55,172.60,0.00,4.13,117.53,-25.98,117.53,-25.98,416,3,1,12.14,2.55,170.59,6.83,2.70,155.81,-30.95,125.31,-25.90,1.00,99.00,99.00,
Intersection_1_001.trj,583.00,197.89,-39.44,0.00,0.00,0.00,8.22,2.08,-5.73,-5.73,1.57,-3.34,6:07,lane change,5.40,169.83,426,3,2,4.21,2.00,172.58,3.85,1.57,215.16,-41.69,197.89,-39.44,434,3,3,10.22,2.50,169.24,5.92,0.52,223.89,-45.85,204.74,-42.20,1.00,99.00,99.00,
Intersection_1_001.trj,582.00,218.11,-42.07,0.00,3.40,2.00,6.42,0.97,-1.01,-3.34,0.62,0.00,6:00,rear end,5.80,172.60,429,3,2,10.22,2.50,172.60,6.42,0.62,218.11,-42.07,214.38,-41.59,436,3,2,18.12,2.55,172.60,5.45,0.34,239.77,-44.88,231.66,-43.83,1.00,99.00,99.00,
Intersection_1_001.trj,586.00,110.14,-25.02,0.00,0.00,0.00,8.52,8.05,-0.91,-0.91,6.30,-3.32,6:07,rear end,6.30,169.28,409,3,1,4.33,1.99,172.60,0.00,6.30,110.14,-25.02,110.14,-25.02,416,3,1,12.14,2.55,169.28,8.05,1.76,148.43,-29.99,113.93,-23.46,1.00,99.00,99.00,
Intersection_1_001.trj,587.00,142.53,-32.25,0.00,0.00,0.00,5.46,0.46,0.46,0.46,0.32,-13.62,6:27,rear end,0.14,158.98,415,3,2,18.12,2.55,172.60,0.00,0.14,142.53,-32.25,142.53,-32.25,417,3,1,7.93,2.55,158.98,0.46,0.32,157.57,-33.20,152.01,-31.06,1.00,99.00,99.00,
Intersection_1_001.trj,586.00,166.32,-32.32,0.00,3.30,3.00,3.27,1.51,-0.98,-0.98,1.01,0.00,5:59,rear end,2.78,172.60,423,3,1,4.76,2.07,172.60,1.77,1.01,167.14,-32.42,153.93,-30.71,425,3,1,7.93,2.55,172.60,3.27,0.49,180.74,-34.19,171.19,-32.95,1.00,99.00,99.00,
Intersection_1_001.trj,587.00,172.90,-39.22,0.00,3.60,3.00,8.69,4.90,-2.90,-2.90,2.60,0.00,6:00,rear end,2.30,172.60,432,3,3,4.21,2.00,172.60,0.00,2.30,173.79,-39.34,163.12,-37.95,435,3,3,3.75,1.99,172.60,4.90,2.60,207.63,-43.73,174.36,-39.41,1.00,99.00,99.00,
Intersection_1_001.trj,587.00,204.62,-41.72,0.00,0.00,0.00,9.52,8.41,-1.59,-5.22,4.69,53.75,4:13,lane change,5.02,161.35,434,3,3,10.22,2.50,118.85,2.18,3.72,205.18,-42.74,204.62,-41.72,437,3,3,7.93,2.55,172.60,9.52,4.69,235.81,-47.39,210.95,-44.16,1.00,99.00,99.00,
Intersection_1_001.trj,591.00,130.15,-26.97,0.00,0.00,0.00,8.19,4.46,-2.30,-2.30,3.00,3.21,5:54,rear end,4.00,169.65,417,3,1,7.93,2.55,169.39,5.46,1.46,152.01,-31.06,130.15,-26.97,418,3,1,4.76,2.07,172.60,1.00,3.00,126.41,-27.13,125.46,-27.01,1.00,99.00,99.00,
Intersection_1_001.trj,590.00,213.26,-44.47,0.00,3.90,1.00,8.10,3.27,-1.42,-1.42,1.79,0.00,6:00,rear end,6.31,172.60,438,3,3,12.14,2.55,172.60,4.83,1.48,217.56,-45.02,208.86,-43.89,440,3,3,10.22,2.50,172.60,8.10,1.79,236.77,-47.52,223.20,-45.76,1.00,99.00,99.00,
Intersection_1_001.trj,592.00,32.47,-9.28,0.00,4.60,2.00,3.12,0.79,-2.41,-2.41,0.41,12.65,5:35,rear end,2.87,347.17,52,10005,1,4.33,1.99,340.09,2.64,0.41,32.47,-9.28,41.58,-12.58,54,10,1,4.64,2.00,352.74,3.12,0.38,21.46,-7.88,28.83,-8.82,1.00,99.00,99.00,
Intersection_1_001.trj,588.00,204.62,-41.72,0.00,2.30,2.00,5.94,3.46,-0.01,-1.35,1.73,9.62,5:41,rear end,1.73,172.60,434,3,2,10.22,2.50,162.98,0.00,1.73,204.62,-41.72,201.60,-40.80,433,3,1,10.22,2.50,172.60,3.46,1.73,224.89,-39.93,205.14,-37.36,1.00,99.00,99.00,
Intersection_1_001.trj,595.00,125.46,-27.01,0.00,1.00,0.00,9.65,5.35,-3.17,-3.17,2.67,-1.45,6:03,rear end,2.79,171.18,418,3,1,4.76,2.07,172.60,0.11,2.67,125.49,-27.02,125.46,-27.01,423,3,1,4.76,2.07,171.15,5.46,2.67,160.45,-31.56,127.91,-26.49,1.00,99.00,99.00,
Intersection_1_001.trj,593.00,187.10,-35.02,0.00,2.60,3.00,4.59,3.14,-1.35,-1.35,2.30,0.00,6:00,rear end,3.75,172.60,431,3,1,4.64,2.00,172.60,1.44,2.30,191.43,-35.58,177.73,-33.80,433,3,1,10.22,2.50,172.60,4.59,0.84,209.12,-37.88,193.60,-35.86,1.00,99.00,99.00,
Intersection_1_001.trj,590.00,205.14,-37.36,0.00,4.10,2.00,6.47,3.04,-1.82,-1.82,1.52,0.00,5:59,rear end,4.96,172.60,433,3,1,10.22,2.50,172.60,3.44,1.52,205.14,-37.36,193.60,-35.86,439,3,1,10.22,2.50,172.60,6.47,1.52,223.76,-39.78,207.44,-37.66,1.00,99.00,99.00,
Intersection_1_001.trj,592.00,199.90,-40.37,0.00,0.00,0.00,5.83,3.38,-1.00,-1.00,1.85,8.65,5:43,rear end,1.85,172.60,434,3,2,10.22,2.50,163.95,0.00,1.85,204.62,-41.72,199.90,-40.37,438,3,3,12.14,2.55,172.60,3.38,1.53,231.98,-46.90,208.86,-43.89,1.00,99.00,99.00,
Intersection_1_001.trj,591.00,213.89,-38.50,0.00,3.80,1.00,7.00,2.34,-0.38,-4.82,1.63,0.00,6:00,rear end,5.36,172.60,439,3,1,10.22,2.50,172.60,4.65,0.71,218.25,-39.06,206.90,-37.59,441,3,1,4.84,2.29,172.60,7.00,1.63,233.74,-41.07,217.12,-38.92,1.00,99.00,99.00,
Intersection_1_001.trj,591.00,117.53,-25.98,0.00,0.00,0.00,8.19,5.46,-1.35,-1.35,2.73,-3.53,6:07,rear end,2.73,169.07,411,3,1,7.93,2.55,172.60,0.00,2.73,117.53,-25.98,117.53,-25.98,417,3,1,7.93,2.55,169.07,5.46,2.73,152.01,-31.06,124.11,-25.68,1.00,99.00,99.00,
Intersection_1_001.trj,593.00,119.35,-24.65,0.00,3.60,2.00,9.65,5.43,-3.17,-3.17,3.65,0.27,5:59,rear end,6.00,167.91,417,10003,1,7.93,2.55,167.77,4.22,1.78,119.35,-24.65,110.01,-22.62,423,10003,1,4.76,2.07,168.04,9.65,3.65,135.80,-28.14,119.20,-24.62,1.00,99.00,99.00,
Intersection_1_001.trj,598.00,205.21,-37.37,0.00,4.10,1.00,3.46,0.51,-0.44,-0.44,0.36,0.00,6:00,rear end,3.10,172.60,439,3,1,10.22,2.50,172.60,2.95,0.16,205.21,-37.37,201.12,-36.84,441,3,1,4.84,2.29,172.60,3.46,0.36,215.20,-38.67,211.99,-38.25,1.00,99.00,99.00,
Intersection_1_001.trj,597.00,217.12,-38.92,0.00,2.80,2.00,6.10,5.69,-0.10,-2.27,3.23,0.00,6:00,rear end,2.87,172.60,441,3,1,4.84,2.29,172.60,0.41,2.46,218.34,-39.07,211.99,-38.25,443,3,1,4.21,2.00,172.60,6.10,3.23,234.46,-41.17,221.00,-39.42,1.00,99.00,99.00,
Intersection_1_001.trj,593.00,110.14,-25.02,0.00,0.00,0.00,8.19,7.96,-1.35,-1.35,5.58,-4.00,6:08,rear end,5.58,168.60,409,3,1,4.33,1.99,172.60,0.00,5.58,110.14,-25.02,110.14,-25.02,417,3,1,7.93,2.55,168.60,7.96,2.38,145.46,-29.86,115.83,-23.88,1.00,99.00,99.00,
Intersection_1_001.trj,595.00,117.53,-25.98,0.00,0.00,0.00,9.65,7.68,-3.17,-3.17,5.16,-2.27,6:05,rear end,2.52,170.33,411,3,1,7.93,2.55,172.60,0.00,2.52,117.53,-25.98,117.53,-25.98,423,3,1,4.76,2.07,170.33,7.68,5.16,153.93,-30.71,122.95,-25.43,1.00,99.00,99.00,
Intersection_1_001.trj,598.00,119.20,-24.62,0.00,2.30,3.00,6.82,3.18,-1.41,-1.41,2.14,1.81,5:56,rear end,5.78,169.21,423,10003,1,4.76,2.07,167.77,3.65,2.14,122.95,-25.43,111.52,-22.95,425,3,1,7.93,2.55,169.58,6.82,1.04,145.33,-29.59,124.67,-25.79,1.00,99.00,99.00,
Intersection_1_001.trj,600.00,126.96,-26.28,0.00,0.00,0.00,9.23,3.80,-6.01,-6.01,2.63,4.29,5:51,rear end,5.25,170.29,425,10003,1,7.93,2.55,168.31,4.09,1.17,134.58,-27.86,126.96,-26.28,428,3,1,4.61,1.95,172.60,7.87,2.63,158.79,-31.34,132.88,-27.98,1.00,99.00,99.00,
Intersection_1_001.trj,598.00,216.00,-44.82,0.00,3.40,3.00,4.05,3.24,-0.46,-0.46,1.65,0.00,6:00,rear end,2.46,172.60,442,3,3,4.40,2.04,172.60,0.82,1.65,216.00,-44.82,209.74,-44.01,444,3,3,4.64,2.00,172.60,4.05,1.59,231.20,-46.80,219.09,-45.22,1.00,99.00,99.00,
Intersection_1_001.trj,600.00,173.74,-33.28,0.00,3.10,1.00,7.80,1.57,-1.47,-3.39,0.78,0.00,5:59,rear end,4.51,172.60,433,3,1,10.22,2.50,172.60,3.73,0.78,180.83,-34.20,170.96,-32.92,439,3,1,10.22,2.50,172.60,5.30,0.78,201.12,-36.84,183.04,-34.49,1.00,99.00,99.00,
Intersection_1_001.trj,597.00,125.46,-27.01,0.00,0.00,0.00,5.77,4.09,-1.35,-1.35,2.75,-4.12,6:08,rear end,2.75,168.48,418,3,1,4.76,2.07,172.60,0.00,2.75,125.46,-27.01,125.46,-27.01,425,10003,1,7.93,2.55,168.48,4.09,1.34,134.58,-27.86,131.20,-27.17,1.00,99.00,99.00,
Intersection_1_001.trj,602.00,217.36,-38.95,0.00,4.90,1.00,7.81,4.62,-7.09,-7.09,2.49,0.00,5:59,rear end,5.68,172.60,443,3,1,4.21,2.00,172.60,3.19,2.49,217.36,-38.95,214.20,-38.54,445,3,1,4.76,2.07,172.60,7.81,2.13,225.12,-39.96,220.89,-39.41,1.00,99.00,99.00,
Intersection_1_001.trj,601.00,117.53,-25.98,0.00,0.00,0.00,8.24,7.18,-1.41,-1.41,3.59,-1.75,6:04,rear end,3.59,170.85,411,3,1,7.93,2.55,172.60,0.00,3.59,117.53,-25.98,117.53,-25.98,425,3,1,7.93,2.55,170.85,7.18,3.59,160.44,-31.55,124.67,-25.79,1.00,99.00,99.00,
